orderid,orderdate,ordertime,deliverytimeminutes,orderstatus,paymentmethod,customerid,customer_name,customer_city,restaurantid,restaurant_name,restaurant_city,cuisine,item_total_price,foodcost,deliveryfee,discount,couponcode,campaignname,gst,order_final_amount,customerrating,deliveryrating,foodrating,review,sentiment,temperature,rainfall,weathercondition
103407,2023-10-11,12:00:00,38,Delivered,Wallet,1736.0,Nicholas Prabhakar,Kochi,508.0,Grand Corner,Mumbai,Fast Food,,321.0,0.0,64.2,ZOMVAVQC,First Order Free Delivery,16.05,272.85,3.0,2.0,2.0,Average experience.,Neutral,18.8,31.2,Clear
103408,2023-06-04,21:23:00,26,Delivered,Wallet,5435.0,Peter Deshmukh,Jaipur,1160.0,The House,Pune,Healthy Food,,309.0,25.0,0.0,,,15.45,349.45,4.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,,,
103409,2023-07-18,16:40:00,92,Delivered Late,Wallet,8436.0, Priya Gole  ,Indore,767.0,Green Corner,Indore,Sushi,,364.0,0.0,0.0,,,18.2,382.2,3.0,2.0,2.0,Average experience.,Neutral,27.4,7.6,Rainy
103411,2024-05-06,10:09:00,34,Delivered,Debit Card,4464.0,Udant Konda,Vadodara,196.0,Spicy Kitchen,Chennai,Street Food,,96.0,30.0,48.0,ZOMJKHB4,App Exclusive Deal,4.8,82.8,5.0,5.0,5.0,Amazing experience overall.,Positive,25.6,103.1,Foggy
103412,2023-11-25,17:38:00,51,Delivered Late,Cash on Delivery,10976.0,Kala Dugal,Bhubaneswar,17.0,Grand Point,Lucknow,Fast Food,,398.0,0.0,79.6,ZOMGJACH,Republic Day Offer,19.9,338.3,5.0,5.0,4.0,Amazing experience overall.,Positive,32.5,77.6,Cloudy
103412,2023-11-25,17:38:00,51,Delivered Late,Cash on Delivery,10976.0,Kala Dugal,Bhubaneswar,17.0,Grand Point,Lucknow,Fast Food,,398.0,0.0,79.6,ZOMGJACH,Republic Day Offer,19.9,338.3,5.0,5.0,4.0,Amazing experience overall.,Positive,32.9,24.6,Foggy
103413,2023-03-13,15:28:00,36,Delivered,Debit Card,3164.0,Qarin Bhagat,Delhi,1156.0,Grand Hub,Bhopal,Bakery,,472.0,20.0,0.0,,,23.6,515.6,5.0,5.0,5.0,Amazing experience overall.,Positive,,,
103415,2023-03-02,15:49:00,36,Delivered,Cash on Delivery,3373.0,Vedika Das,Hyderabad,700.0,Tasty Hub,Ahmedabad,Biryani,,186.0,30.0,0.0,,,9.3,225.3,,,,,,31.7,14.4,Clear
103418,2024-07-01,19:07:00,67,Delivered Late,Credit Card,8071.0,Nidra Saxena,Guwahati,1055.0,Royal Corner,Lucknow,Burgers,,377.0,40.0,37.7,ZOMBCPD6,Late Night Cravings,18.85,398.15,5.0,5.0,5.0,Amazing experience overall.,Positive,,,
103419,2023-06-29,14:29:00,37,Delivered,Cash on Delivery,7832.0,Pooja Roy,Patna,,,,,,776.0,30.0,0.0,,,38.8,844.8,5.0,5.0,5.0,Great food and fast delivery!,Positive,,,
103420,2023-02-21,20:52:00,35,Delivered,Cash on Delivery,6162.0, Om Bail  ,Kolkata,,,,,,289.0,49.0,115.6,ZOMUY3Z1,Summer Splash,14.45,236.85,3.0,4.0,3.0,Delivery was on time but food was mediocre.,Neutral,,,
103422,2023-11-13,20:38:00,71,Delivered Late,Wallet,1878.0,Lopa Goswami,Pune,288.0,Golden Corner,Kolkata,Mughlai,,340.0,40.0,0.0,,,17.0,397.0,4.0,3.0,4.0,Packaging was excellent and food was hot.,Positive,22.9,0.0,Foggy
103424,2024-11-17,13:18:00,23,Delivered,Debit Card,871.0,Isaiah Pant,Nagpur,665.0,Curry Bites,Indore,BBQ,,455.0,20.0,91.0,ZOMVAVQC,First Order Free Delivery,22.75,406.75,2.0,3.0,2.0,Wrong item delivered.,Negative,25.7,46.7,Clear
103424,2024-11-17,13:18:00,23,Delivered,Debit Card,871.0,Isaiah Pant,Nagpur,665.0,Curry Bites,Indore,BBQ,,455.0,20.0,91.0,ZOMVAVQC,First Order Free Delivery,22.75,406.75,2.0,3.0,2.0,Wrong item delivered.,Negative,31.2,55.9,Clear
103425,2023-10-31,19:41:00,21,Delivered,Wallet,10891.0,Anamika Taneja,Surat,211.0,Royal Hub,Visakhapatnam,Continental,,175.0,30.0,70.0,ZOM9NE98,Festive Feast,8.75,143.75,2.0,1.0,3.0,Order was incomplete.,Negative,26.3,0.0,Clear
103426,2023-07-24,20:46:00,26,Delivered,Cash on Delivery,6932.0,Logan D’Alia,Raipur,594.0,Grand Grill,Raipur,Street Food,,415.0,49.0,124.5,ZOM3S82N,Festive Feast,20.75,360.25,5.0,4.0,5.0,Great food and fast delivery!,Positive,,,
103427,2024-05-17,16:29:00,39,Delivered,Net Banking,4321.0,Gaurika Dey,Vadodara,1032.0,Curry House,Delhi,Sushi,,240.0,25.0,0.0,,,12.0,277.0,5.0,5.0,5.0,Best biryani in town!,Positive,,,
103428,2023-03-19,20:29:00,27,Delivered,UPI,4939.0,Lajita Char,Surat,538.0,Urban House,Kolkata,Chinese,,536.0,40.0,160.8,ZOMKPUNR,Mega Cashback Week,26.8,442.0,5.0,5.0,5.0,Best biryani in town!,Positive,,,
103431,2023-11-07,17:00:00,22,Delivered,Wallet,4269.0,Hemangini Bains,Surat,637.0,Urban Diner,Coimbatore,Sushi,,330.0,20.0,165.0,ZOMKXZZW,Republic Day Offer,16.5,201.5,1.0,1.0,2.0,Order was incomplete.,Negative,,,
103432,2024-10-17,17:36:00,20,Delivered,Credit Card,800.0,Ayushman Chhabra,Lucknow,84.0,Green House,Indore,Mughlai,,652.0,0.0,0.0,,,32.6,684.6,3.0,4.0,2.0,Average experience.,Neutral,28.8,38.0,Clear
103432,2024-10-17,17:36:00,20,Delivered,Credit Card,800.0,Ayushman Chhabra,Lucknow,84.0,Green House,Indore,Mughlai,,652.0,0.0,0.0,,,32.6,684.6,3.0,4.0,2.0,Average experience.,Neutral,23.7,24.6,Cloudy
103433,2023-05-05,11:39:00,25,Delivered,Credit Card,1196.0,Lopa Bajwa,Kochi,1180.0,Spicy Corner,Ludhiana,Pizza,,405.0,40.0,101.25,ZOMFCC3Y,Mega Cashback Week,20.25,364.0,,,,,,30.1,0.0,Clear
103433,2023-05-05,11:39:00,25,Delivered,Credit Card,1196.0,Lopa Bajwa,Kochi,1180.0,Spicy Corner,Ludhiana,Pizza,,405.0,40.0,101.25,ZOMFCC3Y,Mega Cashback Week,20.25,364.0,,,,,,38.3,0.0,Clear
103434,2023-07-08,21:06:00,23,Delivered,Credit Card,2214.0,Ucchal Ratti,Mumbai,125.0,Grand Bites,Visakhapatnam,Mexican,,142.0,49.0,0.0,,,7.1,198.1,3.0,4.0,2.0,,Neutral,29.3,25.1,Clear
103435,2023-02-06,06:46:00,32,Delivered,Net Banking,2480.0,Hitesh Ben,Guwahati,576.0,The House,Ludhiana,Healthy Food,,565.0,20.0,141.25,ZOM9TQC1,Late Night Cravings,28.25,472.0,,,,,,,,
103437,2024-03-01,19:00:00,69,Delivered Late,Debit Card,7950.0,Fitan Gupta,Bhubaneswar,192.0,Blue Bites,Coimbatore,Burgers,,263.0,20.0,78.9,ZOM7HZUQ,Weekend Bonanza,13.15,217.25,2.0,3.0,1.0,Food arrived cold and late.,Negative,36.4,3.3,Clear
103439,2023-12-12,13:05:00,20,Delivered,Net Banking,5738.0,Omaja Sunder,Guwahati,631.0,Royal House,Hyderabad,Mughlai,,229.0,0.0,22.9,ZOMQJT3W,First Order Free Delivery,11.45,217.55,3.0,2.0,3.0,Average experience.,Neutral,23.9,0.6,Foggy
103440,2024-08-04,22:30:00,19,Delivered,Credit Card,3319.0,Megha Aggarwal,Bengaluru,765.0,Royal Kitchen,Kochi,Fast Food,,290.0,30.0,0.0,,,14.5,334.5,4.0,3.0,3.0,"Loved the taste, will order again.",Positive,31.8,0.0,Clear
103440,2024-08-04,22:30:00,19,Delivered,Credit Card,3319.0,Megha Aggarwal,Bengaluru,765.0,Royal Kitchen,Kochi,Fast Food,,290.0,30.0,0.0,,,14.5,334.5,4.0,3.0,3.0,"Loved the taste, will order again.",Positive,34.1,11.1,Humid
103442,2024-01-07,01:24:00,39,Delivered,Cash on Delivery,567.0,Ojas Wason,Chandigarh,774.0,Spicy Point,Kolkata,Street Food,,139.0,0.0,0.0,,,6.95,145.95,,,,,,15.3,4.3,Stormy
103443,2023-07-10,03:15:00,34,Delivered,Wallet,9368.0, Isaiah Rastogi  ,Mumbai,766.0,The Cafe,Nashik,Seafood,,273.0,25.0,0.0,,,13.65,311.65,4.0,5.0,5.0,Great food and fast delivery!,Positive,,,
103445,2023-09-13,12:41:00,31,Delivered,UPI,10839.0,Kamya Bal,Coimbatore,1067.0,Spicy Diner,Chandigarh,Street Food,,427.0,30.0,0.0,,,21.35,478.35,2.0,2.0,2.0,Very disappointed with the service.,Negative,,,
103446,2024-01-30,11:57:00,44,Delivered,Net Banking,204.0,Hemangini Kakar,Chennai,1131.0,Grand Bites,Raipur,,,523.0,30.0,0.0,,,26.15,579.15,5.0,4.0,5.0,"Loved the taste, will order again.",Positive,15.2,,Rainy
103446,2024-01-30,11:57:00,44,Delivered,Net Banking,204.0,Hemangini Kakar,Chennai,1131.0,Grand Bites,Raipur,,,523.0,30.0,0.0,,,26.15,579.15,5.0,4.0,5.0,"Loved the taste, will order again.",Positive,13.0,1.7,Foggy
103448,2023-01-06,16:39:00,49,Delivered,Credit Card,8809.0,Faras Nadkarni,Lucknow,508.0,Grand Corner,Mumbai,Fast Food,,417.0,20.0,0.0,,,20.85,457.85,5.0,5.0,5.0,Best biryani in town!,Positive,,,
103449,2023-10-22,12:56:00,45,Delivered,UPI,1862.0,Wishi Vora,Delhi,1194.0,CURRY KITCHEN,Visakhapatnam,Burgers,,294.0,25.0,0.0,,,14.7,333.7,2.0,1.0,1.0,Very disappointed with the service.,Negative,29.5,54.2,Foggy
103449,2023-10-22,12:56:00,45,Delivered,UPI,1862.0,Wishi Vora,Delhi,1194.0,CURRY KITCHEN,Visakhapatnam,Burgers,,294.0,25.0,0.0,,,14.7,333.7,2.0,1.0,1.0,Very disappointed with the service.,Negative,24.2,11.6,Humid
103449,2023-10-22,12:56:00,45,Delivered,UPI,1862.0,Wishi Vora,Delhi,1194.0,CURRY KITCHEN,Visakhapatnam,Burgers,,294.0,25.0,0.0,,,14.7,333.7,2.0,1.0,1.0,Very disappointed with the service.,Negative,25.9,33.9,Stormy
103451,2024-12-17,09:24:00,36,Delivered,Net Banking,2545.0,Gaurangi Konda,Kochi,504.0,Golden House,Raipur,Desserts,,295.0,25.0,0.0,,,14.75,334.75,3.0,3.0,3.0,Delivery was on time but food was mediocre.,Neutral,,,
103453,2023-03-15,11:11:00,30,Delivered,Wallet,2206.0,Maanav Badami,Mumbai,586.0,Blue Kitchen,Kochi,Italian,,491.0,25.0,196.4,ZOMF4UYD,Monsoon Munchies,24.55,344.15,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,38.3,15.3,Rainy
103455,2024-07-05,19:53:00,44,Delivered,UPI,8251.0,Nikita Chanda,Lucknow,256.0,The Hub,Kochi,Sushi,,678.0,49.0,0.0,,,33.9,760.9,5.0,4.0,5.0,Best biryani in town!,Positive,,,
103456,2024-09-08,19:25:00,41,Delivered,UPI,3926.0,Pratyush Sane,Hyderabad,637.0,Urban Diner,Coimbatore,Sushi,,541.0,20.0,81.15,ZOMQNWV2,Summer Splash,27.05,506.9,5.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,26.1,30.2,Humid
103456,2024-09-08,19:25:00,41,Delivered,UPI,3926.0,Pratyush Sane,Hyderabad,637.0,Urban Diner,Coimbatore,Sushi,,541.0,20.0,81.15,ZOMQNWV2,Summer Splash,27.05,506.9,5.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,36.7,9.7,Rainy
103456,2024-09-08,19:25:00,41,Delivered,UPI,3926.0,Pratyush Sane,Hyderabad,637.0,Urban Diner,Coimbatore,Sushi,,541.0,20.0,81.15,ZOMQNWV2,Summer Splash,27.05,506.9,5.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,24.8,0.0,Humid
103458,2023-05-30,11:18:00,36,Delivered,Debit Card,4913.0,Zayan Behl,Bhubaneswar,1039.0,Blue Hub,Bhubaneswar,South Indian,,688.0,25.0,0.0,,,34.4,747.4,2.0,2.0,1.0,Delivery took way too long.,Negative,,,
103459,2023-04-30,08:43:00,49,Delivered,Wallet,3357.0,Ojasvi Prasad,Mumbai,1005.0,Green House,Mumbai,Thai,,332.0,25.0,49.8,ZOM6S9ES,Weekend Bonanza,16.6,323.8,2.0,1.0,2.0,Order was incomplete.,Negative,,,
103461,2024-04-03,20:29:00,40,Delivered,Credit Card,7990.0,Viraj Batta,Pune,789.0,Urban Hub,Indore,Burgers,,427.0,40.0,85.4,ZOMXA87K,Republic Day Offer,21.35,402.95,3.0,4.0,4.0,,Neutral,,,
103462,2023-03-23,10:26:00,22,Delivered,Net Banking,7958.0,Eesha Majumdar,Kolkata,725.0,Tasty Treats,Lucknow,Thai,,395.0,20.0,0.0,,,19.75,434.75,5.0,5.0,5.0,Packaging was excellent and food was hot.,Positive,,,
103464,2023-12-14,18:12:00,25,Delivered,Credit Card,6043.0,Damini Vohra,Raipur,769.0,Tasty Diner,Coimbatore,South Indian,,329.0,49.0,32.9,ZOMK774L,Great Indian Food Fest,16.45,361.55,5.0,4.0,5.0,Best biryani in town!,Positive,22.9,1.1,Cloudy
103464,2023-12-14,18:12:00,25,Delivered,Credit Card,6043.0,Damini Vohra,Raipur,769.0,Tasty Diner,Coimbatore,South Indian,,329.0,49.0,32.9,ZOMK774L,Great Indian Food Fest,16.45,361.55,5.0,4.0,5.0,Best biryani in town!,Positive,51.1,4.0,Clear
103464,2023-12-14,18:12:00,25,Delivered,Credit Card,6043.0,Damini Vohra,Raipur,769.0,Tasty Diner,Coimbatore,South Indian,,329.0,49.0,32.9,ZOMK774L,Great Indian Food Fest,16.45,361.55,5.0,4.0,5.0,Best biryani in town!,Positive,15.6,9.7,Humid
103464,2023-12-14,18:12:00,25,Delivered,Credit Card,6043.0,Damini Vohra,Raipur,769.0,Tasty Diner,Coimbatore,South Indian,,329.0,49.0,32.9,ZOMK774L,Great Indian Food Fest,16.45,361.55,5.0,4.0,5.0,Best biryani in town!,Positive,21.0,0.0,Cloudy
103465,2023-09-06,11:57:00,24,Delivered,UPI,3367.0,Wahab Yadav,Nagpur,851.0,Green Cafe,Visakhapatnam,Burgers,,490.0,40.0,0.0,,,24.5,554.5,,,,,,27.5,84.8,Humid
103468,2023-09-07,13:20:00,23,Delivered,Credit Card,1233.0,Janaki Ravel,Chennai,429.0,Green Bites,Surat,Mexican,,381.0,49.0,190.5,ZOM4U47D,Great Indian Food Fest,19.05,258.55,1.0,1.0,2.0,Quality was not up to the mark.,Negative,,,
103470,2024-09-26,16:43:00,37,Delivered,Debit Card,2923.0,Aarna Chatterjee,Hyderabad,,,,,,262.0,30.0,0.0,,,13.1,305.1,2.0,2.0,1.0,Food arrived cold and late.,Negative,,,
103471,2024-03-30,17:04:00,15,Delivered,Debit Card,5510.0,Krishna Rama,Lucknow,363.0,Blue Hub,Jaipur,Seafood,,338.0,40.0,0.0,,,16.9,394.9,5.0,5.0,4.0,"Loved the taste, will order again.",Positive,33.6,7.8,Cloudy
103472,2024-08-26,16:44:00,27,Delivered,Cash on Delivery,1535.0,Nisha Dalal,Visakhapatnam,29.0,Curry Grill,Bhopal,Fast Food,,463.0,49.0,0.0,,,23.15,535.15,3.0,2.0,2.0,Average experience.,Neutral,27.1,58.8,Clear
103472,2024-08-26,16:44:00,27,Delivered,Cash on Delivery,1535.0,Nisha Dalal,Visakhapatnam,29.0,Curry Grill,Bhopal,Fast Food,,463.0,49.0,0.0,,,23.15,535.15,3.0,2.0,2.0,Average experience.,Neutral,26.4,2.2,Rainy
103474,2024-02-07,20:50:00,19,Delivered,Credit Card,9835.0,Dhruv Mohan,Indore,,,,,,221.0,30.0,88.4,ZOMRTAQB,Festive Feast,11.05,173.65,5.0,5.0,5.0,Amazing experience overall.,Positive,,,
103475,2023-05-28,20:46:00,42,Delivered,Net Banking,4918.0,Meghana Sarraf,Jaipur,1101.0,Green Diner,Bhopal,Thai,,314.0,0.0,0.0,,,15.7,329.7,3.0,3.0,3.0,Delivery was on time but food was mediocre.,Neutral,32.0,0.0,Humid
103475,2023-05-28,20:46:00,42,Delivered,Net Banking,4918.0,Meghana Sarraf,Jaipur,1101.0,Green Diner,Bhopal,Thai,,314.0,0.0,0.0,,,15.7,329.7,3.0,3.0,3.0,Delivery was on time but food was mediocre.,Neutral,32.3,6.6,Clear
103476,2024-06-12,12:33:00,50,Delivered,Credit Card,8821.0,Yatan Sura,Kochi,439.0,Blue Diner,Delhi,North Indian,,485.0,0.0,0.0,,,24.25,509.25,2.0,2.0,2.0,Very disappointed with the service.,Negative,22.1,60.7,Clear
103476,2024-06-12,12:33:00,50,Delivered,Credit Card,8821.0,Yatan Sura,Kochi,439.0,Blue Diner,Delhi,North Indian,,485.0,0.0,0.0,,,24.25,509.25,2.0,2.0,2.0,Very disappointed with the service.,Negative,25.5,83.4,Rainy
103478,2024-01-04,11:16:00,394,Delivered,Debit Card,5837.0,Chanakya Bhakta,Hyderabad,21.0,Tasty Treats,Bhopal,Mexican,,325.0,20.0,0.0,,,16.25,361.25,2.0,3.0,1.0,Delivery took way too long.,Negative,19.2,3.9,Humid
103478,2024-01-04,11:16:00,394,Delivered,Debit Card,5837.0,Chanakya Bhakta,Hyderabad,21.0,Tasty Treats,Bhopal,Mexican,,325.0,20.0,0.0,,,16.25,361.25,2.0,3.0,1.0,Delivery took way too long.,Negative,23.6,12.5,Clear
103478,2024-01-04,11:16:00,394,Delivered,Debit Card,5837.0,Chanakya Bhakta,Hyderabad,21.0,Tasty Treats,Bhopal,Mexican,,325.0,20.0,0.0,,,16.25,361.25,2.0,3.0,1.0,Delivery took way too long.,Negative,36.8,10.0,Foggy
103478,2024-01-04,11:16:00,394,Delivered,Debit Card,5837.0,Chanakya Bhakta,Hyderabad,21.0,Tasty Treats,Bhopal,Mexican,,325.0,20.0,0.0,,,16.25,361.25,2.0,3.0,1.0,Delivery took way too long.,Negative,19.7,4.3,Foggy
103478,2024-01-04,11:16:00,394,Delivered,Debit Card,5837.0,Chanakya Bhakta,Hyderabad,21.0,Tasty Treats,Bhopal,Mexican,,325.0,20.0,0.0,,,16.25,361.25,2.0,3.0,1.0,Delivery took way too long.,Negative,12.9,0.0,Humid
103479,2023-09-04,13:31:00,39,Delivered,Cash on Delivery,9289.0,Tanay Palla,Patna,1151.0,TASTY KITCHEN,Hyderabad,Fast Food,,545.0,40.0,218.0,ZOMVWX7M,Festive Feast,27.25,394.25,4.0,5.0,5.0,Best biryani in town!,Positive,,,
103480,2024-08-22,10:38:00,32,Delivered,Net Banking,10637.0,Triveni Prakash,Bhopal,631.0,Royal House,Hyderabad,Mughlai,,285.0,40.0,28.5,ZOMQJT3W,First Order Free Delivery,14.25,310.75,2.0,3.0,3.0,,Negative,35.5,13.6,Clear
103480,2024-08-22,10:38:00,32,Delivered,Net Banking,10637.0,Triveni Prakash,Bhopal,631.0,Royal House,Hyderabad,Mughlai,,285.0,40.0,28.5,ZOMQJT3W,First Order Free Delivery,14.25,310.75,2.0,3.0,3.0,,Negative,29.4,91.5,Cloudy
103480,2024-08-22,10:38:00,32,Delivered,Net Banking,10637.0,Triveni Prakash,Bhopal,631.0,Royal House,Hyderabad,Mughlai,,285.0,40.0,28.5,ZOMQJT3W,First Order Free Delivery,14.25,310.75,2.0,3.0,3.0,,Negative,28.0,23.7,Foggy
103482,2024-06-19,19:43:00,65,Delivered Late,Debit Card,9347.0,Chakrika Sibal,Raipur,510.0,The Kitchen,Coimbatore,Fast Food,,347.0,49.0,173.5,ZOMJ2S4J,App Exclusive Deal,17.35,239.85,1.0,1.0,2.0,Very disappointed with the service.,Negative,28.4,0.0,Foggy
103483,2023-09-06,15:32:00,27,Delivered,Wallet,11233.0,Dalaja Kar,Visakhapatnam,977.0,Golden Cafe,Surat,Continental,,538.0,0.0,53.8,ZOMBQZT6,Monsoon Munchies,26.9,511.1,5.0,4.0,5.0,Amazing experience overall.,Positive,,,
103484,2024-02-24,11:44:00,36,Delivered,Credit Card,9157.0,Jeremiah Bhatti,Ahmedabad,667.0,Blue Grill,Pune,Fast Food,,237.0,40.0,0.0,,,11.85,288.85,4.0,5.0,4.0,Great food and fast delivery!,Positive,15.2,1.7,Rainy
103485,2024-01-14,03:32:00,29,Delivered,UPI,7390.0,Yug Mitter,Indore,636.0,The Grill,Hyderabad,Seafood,,359.0,0.0,0.0,,,17.95,376.95,,2.0,1.0,Quality was not up to the mark.,Negative,16.7,0.0,Clear
103485,2024-01-14,03:32:00,29,Delivered,UPI,7390.0,Yug Mitter,Indore,636.0,The Grill,Hyderabad,Seafood,,359.0,0.0,0.0,,,17.95,376.95,,2.0,1.0,Quality was not up to the mark.,Negative,17.4,0.6,Humid
103487,2024-09-06,18:56:00,30,Delivered,Wallet,2814.0,Frederick Madan,Ahmedabad,569.0,Grand Cafe,Kochi,BBQ,,340.0,20.0,34.0,ZOMSSX0W,Weekend Bonanza,17.0,343.0,4.0,4.0,4.0,"Loved the taste, will order again.",Positive,24.5,137.3,Clear
103490,2023-06-23,11:56:00,49,Delivered,Cash on Delivery,3857.0,Tripti Kapoor,Visakhapatnam,704.0,Urban Grill,Ludhiana,BBQ,,194.0,25.0,0.0,,,9.7,228.7,4.0,4.0,4.0,Best biryani in town!,Positive,,,
103491,2023-05-02,14:39:00,87,Delivered Late,Net Banking,5467.0,Fariq Pai,Lucknow,460.0,Grand Kitchen,Raipur,Seafood,,549.0,0.0,274.5,ZOM3G9P3,Late Night Cravings,27.45,301.95,1.0,2.0,1.0,Food arrived cold and late.,Negative,26.8,0.2,Cloudy
103492,2024-08-18,13:37:00,21,Delivered,Debit Card,8470.0,Hiral Yogi,Pune,174.0,Urban Cafe,Visakhapatnam,Sushi,,360.0,25.0,72.0,ZOM4KFL0,Payday Delight,18.0,331.0,2.0,3.0,3.0,Very disappointed with the service.,Negative,23.1,187.4,Cloudy
103493,2023-04-04,18:37:00,42,Delivered,Net Banking,6693.0,Chaitanya Tiwari,Nashik,95.0,Curry Hub,Bhopal,Pizza,,534.0,20.0,0.0,,,26.7,580.7,5.0,4.0,5.0,Amazing experience overall.,Positive,40.3,0.0,Foggy
103494,2023-05-06,21:16:00,61,Delivered,Credit Card,6794.0,Yash Bava,Bhopal,1103.0,Royal Point,Mumbai,Seafood,,249.0,20.0,49.8,ZOMQ052J,Festive Feast,12.45,231.65,4.0,3.0,5.0,Delivery partner was very polite.,Positive,,,
103495,2023-04-30,11:45:00,42,Delivered,Cash on Delivery,4279.0,Damyanti Bajaj,Kolkata,475.0,Green Bites,Visakhapatnam,Biryani,,473.0,0.0,0.0,,,23.65,496.65,4.0,4.0,5.0,Delivery partner was very polite.,Positive,,,
103496,2024-10-04,12:05:00,78,Delivered Late,Wallet,1295.0,Aadhya Bawa,Nagpur,281.0,Golden Diner,Surat,Sushi,,191.0,0.0,0.0,,,9.55,200.55,5.0,5.0,4.0,Great food and fast delivery!,Positive,,,
103497,2023-03-20,18:02:00,39,Delivered,Net Banking,7128.0,Azaan Yogi,Jaipur,287.0,Spicy Grill,Bhubaneswar,Chinese,,404.0,20.0,161.6,ZOMWEJFP,Monsoon Munchies,20.2,282.6,5.0,5.0,5.0,Delivery partner was very polite.,Positive,,,
103499,2023-02-04,16:30:00,42,Delivered,Cash on Delivery,4087.0,Azaan Barad,Mumbai,1121.0,Royal Point,Visakhapatnam,Healthy Food,,153.0,0.0,0.0,,,7.65,160.65,2.0,1.0,2.0,Wrong item delivered.,Negative,18.1,24.9,Clear
103501,2023-10-04,11:15:00,33,Delivered,Credit Card,1326.0,Harsh Andra,Delhi,971.0,Urban Hub,Raipur,Street Food,,558.0,0.0,0.0,,,27.9,585.9,,,,,,,,
103504,2024-03-09,07:50:00,53,Delivered,Credit Card,10128.0,Chavvi Hayre,Raipur,992.0,Green House,Delhi,Burgers,,453.0,25.0,0.0,,,22.65,500.65,4.0,3.0,4.0,Packaging was excellent and food was hot.,Positive,,,
103506,2024-04-07,18:46:00,36,Delivered,Net Banking,3185.0,Upkaar Mallick,Delhi,,,,,,550.0,20.0,0.0,,,27.5,597.5,,,,,,,,
103507,2023-04-15,03:59:00,20,Delivered,Debit Card,11082.0,Abeer Sehgal,Nashik,121.0,Grand Kitchen,Bengaluru,BBQ,,415.0,40.0,0.0,,,20.75,475.75,5.0,5.0,4.0,Best biryani in town!,Positive,29.8,15.3,Clear
103508,2024-02-15,14:00:00,33,Delivered,Debit Card,9469.0,Urmi Kale,Bhubaneswar,760.0,Urban Bites,Chandigarh,Mexican,,533.0,49.0,0.0,,,26.65,608.65,4.0,4.0,4.0,Best biryani in town!,Positive,22.1,0.0,Cloudy
103511,2023-03-06,19:10:00,33,Delivered,UPI,3174.0,Advay Acharya,Ludhiana,931.0,Spicy Diner,Nashik,Street Food,,174.0,49.0,26.1,ZOM9B8KJ,New User Special,8.7,205.6,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,40.3,4.6,Clear
103511,2023-03-06,19:10:00,33,Delivered,UPI,3174.0,Advay Acharya,Ludhiana,931.0,Spicy Diner,Nashik,Street Food,,174.0,49.0,26.1,ZOM9B8KJ,New User Special,8.7,205.6,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,35.9,6.7,Foggy
103511,2023-03-06,19:10:00,33,Delivered,UPI,3174.0,Advay Acharya,Ludhiana,931.0,Spicy Diner,Nashik,Street Food,,174.0,49.0,26.1,ZOM9B8KJ,New User Special,8.7,205.6,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,22.2,0.0,Clear
103511,2023-03-06,19:10:00,33,Delivered,UPI,3174.0,Advay Acharya,Ludhiana,931.0,Spicy Diner,Nashik,Street Food,,174.0,49.0,26.1,ZOM9B8KJ,New User Special,8.7,205.6,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,28.9,0.0,Humid
103512,2024-09-08,10:43:00,38,Delivered,UPI,8578.0,Panini Roy,Nashik,661.0,The House,Chennai,Thai,,545.0,30.0,109.0,ZOMUENYL,Festive Feast,27.25,493.25,3.0,2.0,2.0,,Neutral,30.3,368.2,Cloudy
103512,2024-09-08,10:43:00,38,Delivered,UPI,8578.0,Panini Roy,Nashik,661.0,The House,Chennai,Thai,,545.0,30.0,109.0,ZOMUENYL,Festive Feast,27.25,493.25,3.0,2.0,2.0,,Neutral,28.8,0.0,Cloudy
103513,2023-10-30,12:21:00,46,Delivered Late,UPI,6594.0,Darsh Dhillon,Baroda,856.0,Urban Point,Visakhapatnam,Mexican,,582.0,40.0,0.0,,,29.1,651.1,4.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,18.4,12.5,Foggy
103515,2024-09-06,08:26:00,18,Delivered,Wallet,3318.0,wyatt bhardwaj,Nagpur,45.0,Spicy Cafe,Hyderabad,South Indian,,583.0,25.0,0.0,,,29.15,637.15,3.0,4.0,4.0,,Neutral,32.4,0.0,Clear
103516,2024-11-16,11:19:00,50,Delivered Late,Wallet,2883.0,Aahana Morar,Indore,220.0,Golden Bites,Raipur,North Indian,,269.0,0.0,0.0,,,13.45,282.45,4.0,4.0,5.0,Packaging was excellent and food was hot.,Positive,25.9,4.6,Clear
103519,2024-06-29,20:28:00,34,Delivered,Credit Card,10253.0,Harinakshi Magar,Bangalore,295.0, Golden Cafe  ,Coimbatore,Thai,,496.0,0.0,99.2,ZOM74N3E,Great Indian Food Fest,24.8,421.6,5.0,4.0,5.0,Amazing experience overall.,Positive,,,
