orderid,orderdate,ordertime,deliverytimeminutes,orderstatus,paymentmethod,customerid,customer_name,customer_city,restaurantid,restaurant_name,restaurant_city,cuisine,item_total_price,foodcost,deliveryfee,discount,couponcode,campaignname,gst,order_final_amount,customerrating,deliveryrating,foodrating,review,sentiment,temperature,rainfall,weathercondition
100629,2023-01-29,05:34:00,37,Delivered,Wallet,950.0,Widisha Dara,Kochi,669.0,Urban Bites,Lucknow,Italian,,563.0,49.0,0.0,,,28.15,640.15,2.0,2.0,1.0,Very disappointed with the service.,Negative,17.8,25.6,Cloudy
100629,2023-01-29,05:34:00,37,Delivered,Wallet,950.0,Widisha Dara,Kochi,669.0,Urban Bites,Lucknow,Italian,,563.0,49.0,0.0,,,28.15,640.15,2.0,2.0,1.0,Very disappointed with the service.,Negative,16.1,0.8,Humid
100630,2023-04-13,19:59:00,36,Delivered,Debit Card,2169.0,Neha Wali,Coimbatore,988.0,Green Bites,Lucknow,Burgers,,449.0,30.0,0.0,,,22.45,501.45,2.0,2.0,3.0,Wrong item delivered.,Negative,36.1,3.1,Cloudy
100631,2024-07-28,15:23:00,20,Delivered,UPI,8354.0,Lakshit Misra,Ludhiana,603.0,Spicy Point,Coimbatore,,,423.0,25.0,126.9,ZOMYH8M3,Payday Delight,21.15,342.25,1.0,1.0,2.0,Very disappointed with the service.,Negative,26.6,45.6,Cloudy
100632,2024-08-04,11:21:00,48,Cancelled,UPI,4403.0,Urvashi Narasimhan,Bhubaneswar,296.0,Golden Treats,Nashik,Pizza,,313.0,30.0,0.0,,,15.65,358.65,,,,,,31.2,0.0,Rainy
100633,2023-08-25,13:32:00,38,Food Not Delivered,Net Banking,11155.0,Hredhaan Nagar,Bhubaneswar,1175.0,Spicy Hub,Delhi,Fast Food,,511.0,0.0,0.0,,,25.55,536.55,5.0,5.0,4.0,Packaging was excellent and food was hot.,Positive,29.9,23.1,Clear
100633,2023-08-25,13:32:00,38,Food Not Delivered,Net Banking,11155.0,Hredhaan Nagar,Bhubaneswar,1175.0,Spicy Hub,Delhi,Fast Food,,511.0,0.0,0.0,,,25.55,536.55,5.0,5.0,4.0,Packaging was excellent and food was hot.,Positive,35.9,0.0,Humid
100633,2023-08-25,13:32:00,38,Food Not Delivered,Net Banking,11155.0,Hredhaan Nagar,Bhubaneswar,1175.0,Spicy Hub,Delhi,Fast Food,,511.0,0.0,0.0,,,25.55,536.55,5.0,5.0,4.0,Packaging was excellent and food was hot.,Positive,33.5,0.0,Clear
100634,2024-07-06,11:14:00,40,Delivered,Wallet,1356.0,Oviya Brahmbhatt,Delhi,257.0,Grand Hub,Raipur,South Indian,,390.0,49.0,0.0,,,19.5,458.5,1.0,1.0,1.0,Order was incomplete.,Negative,,,
100635,2023-02-09,17:32:00,18,Delivered,Credit Card,11587.0,Jagdish Sheth,Ludhiana,832.0,Golden Kitchen,Kochi,Continental,,228.0,25.0,0.0,,,11.4,264.4,2.0,2.0,3.0,Food arrived cold and late.,Negative,25.2,0.0,Rainy
100636,2023-06-29,11:51:00,39,Delivered,Wallet,9975.0,Abdul Panchal,Indore,,,,,,318.0,25.0,0.0,,,15.9,358.9,3.0,3.0,4.0,Delivery was on time but food was mediocre.,Neutral,,,
100637,2023-08-12,06:56:00,44,Delivered,Net Banking,4660.0,Zaitra Singh,Delhi,282.0,Curry Cafe,Kolkata,Italian,,397.0,0.0,0.0,,,19.85,416.85,,,,,,19.8,18.5,Clear
100638,2024-07-20,12:30:00,34,Cancelled,Net Banking,2565.0,Pooja Bumb,Jaipur,32.0,Urban Bites,Chennai,Pizza,,436.0,30.0,65.4,ZOM6B4AP,App Exclusive Deal,21.8,422.4,,,,,,29.1,298.9,Clear
100639,2024-07-01,13:40:00,45,Food Not Delivered,UPI,3591.0,LUKE DAR,Guwahati,239.0,Green Corner,Nashik,Thai,,592.0,20.0,296.0,ZOMAR0US,Weekend Bonanza,29.6,345.6,3.0,4.0,4.0,Delivery was on time but food was mediocre.,Neutral,22.9,10.5,Rainy
100639,2024-07-01,13:40:00,45,Food Not Delivered,UPI,3591.0,LUKE DAR,Guwahati,239.0,Green Corner,Nashik,Thai,,592.0,20.0,296.0,ZOMAR0US,Weekend Bonanza,29.6,345.6,3.0,4.0,4.0,Delivery was on time but food was mediocre.,Neutral,28.1,79.0,Humid
100640,2023-03-07,12:13:00,22,Delivered,Credit Card,6283.0,Wyatt Dalal,Surat,927.0,The House,Indore,BBQ,,364.0,49.0,0.0,,,18.2,431.2,4.0,5.0,4.0,Great food and fast delivery!,Positive,,,
100641,2024-05-19,12:51:00,32,Delivered,Credit Card,7229.0,Bakhshi Batra,Coimbatore,574.0,Curry Kitchen,Chennai,South Indian,,234.0,25.0,0.0,,,11.7,270.7,4.0,4.0,5.0,Delivery partner was very polite.,Positive,37.1,11.9,Humid
100642,2023-06-28,10:33:00,50,Delivered,Cash on Delivery,10100.0,Mitesh Soman,Vadodara,,,,,,321.0,40.0,32.1,ZOMJ4KYH,Monsoon Munchies,16.05,344.95,2.0,3.0,1.0,Very disappointed with the service.,Negative,,,
100643,2023-03-13,20:48:00,33,Delivered,UPI,2481.0,Daksh Bhalla,Jaipur,1032.0,Curry House,Delhi,Sushi,,111.0,20.0,22.2,ZOMQ052J,Festive Feast,5.55,114.35,5.0,5.0,4.0,Amazing experience overall.,Positive,32.0,0.0,Humid
100643,2023-03-13,20:48:00,33,Delivered,UPI,2481.0,Daksh Bhalla,Jaipur,1032.0,Curry House,Delhi,Sushi,,111.0,20.0,22.2,ZOMQ052J,Festive Feast,5.55,114.35,5.0,5.0,4.0,Amazing experience overall.,Positive,36.0,21.1,Cloudy
100644,2024-05-01,20:19:00,35,Delivered,UPI,9343.0,Patrick Kadakia,Patna,91.0,The House,Bengaluru,Fast Food,,209.0,0.0,0.0,,,10.45,219.45,,,,,,,,
100645,2024-06-13,02:44:00,29,Delivered,Credit Card,11228.0,Noah Dyal,Bhubaneswar,307.0,Tasty Cafe,Chandigarh,Continental,,441.0,40.0,0.0,,,22.05,503.05,5.0,5.0,5.0,Best biryani in town!,Positive,,,
100646,2024-06-02,11:41:00,32,Cancelled,Net Banking,3016.0,Noah Chadha,Guwahati,46.0,Green Corner,Pune,Biryani,,464.0,30.0,0.0,,,23.2,517.2,,,,,,12.6,2.4,Humid
100646,2024-06-02,11:41:00,32,Cancelled,Net Banking,3016.0,Noah Chadha,Guwahati,46.0,Green Corner,Pune,Biryani,,464.0,30.0,0.0,,,23.2,517.2,,,,,,25.0,49.6,Cloudy
100646,2024-06-02,11:41:00,32,Cancelled,Net Banking,3016.0,Noah Chadha,Guwahati,46.0,Green Corner,Pune,Biryani,,464.0,30.0,0.0,,,23.2,517.2,,,,,,24.8,0.0,Humid
100647,2024-01-03,14:08:00,29,Delivered,Debit Card,7304.0,Jyoti Sagar,Visakhapatnam,1031.0,Golden Corner,Kochi,Street Food,,351.0,40.0,0.0,,,17.55,408.55,3.0,3.0,3.0,Average experience.,Neutral,,,
100648,2023-05-04,21:29:00,35,Food Not Delivered,UPI,7960.0,Pavani Mannan,Bhubaneswar,1027.0,Spicy House,Kolkata,Continental,,484.0,40.0,0.0,,,24.2,548.2,5.0,5.0,4.0,Packaging was excellent and food was hot.,Positive,33.3,15.6,Cloudy
100649,2024-11-24,08:55:00,46,Delivered,Credit Card,9659.0,Gautami Cheema,Delhi,320.0,Green Bites,Nagpur,Chinese,,631.0,30.0,0.0,,,31.55,692.55,5.0,4.0,4.0,Delivery partner was very polite.,Positive,,,
100650,2023-01-30,22:11:00,12,Delivered,Cash on Delivery,8726.0,Omisha Sethi,Nagpur,576.0,The House,Ludhiana,Healthy Food,,468.0,0.0,140.4,ZOMNCL6T,Payday Delight,23.4,351.0,1.0,2.0,2.0,Delivery took way too long.,Negative,,,
100651,2024-05-17,11:34:00,43,Delivered,Credit Card,6041.0,Azaan Badal,Bhopal,656.0,Royal Cafe,Lucknow,Biryani,,142.0,49.0,0.0,,,7.1,198.1,2.0,1.0,2.0,Order was incomplete.,Negative,33.9,0.0,Cloudy
100651,2024-05-17,11:34:00,43,Delivered,Credit Card,6041.0,Azaan Badal,Bhopal,656.0,Royal Cafe,Lucknow,Biryani,,142.0,49.0,0.0,,,7.1,198.1,2.0,1.0,2.0,Order was incomplete.,Negative,29.3,11.5,Humid
100652,2024-10-18,18:14:00,36,Delivered,Net Banking,2691.0,Andrew Cheema,Nashik,,,,,,303.0,30.0,0.0,,,15.15,348.15,,,,,,,,
100653,2024-03-13,13:34:00,39,Delivered,UPI,11704.0,Manthan Sabharwal,Guwahati,142.0,Blue House,Bhopal,Healthy Food,,279.0,49.0,0.0,,,13.95,341.95,4.0,3.0,3.0,Packaging was excellent and food was hot.,Positive,,,
100654,2023-11-15,05:46:00,21,Delivered,Net Banking,6127.0,Rachita Singh,Kochi,1069.0,The House,Visakhapatnam,South Indian,,533.0,30.0,0.0,,,26.65,589.65,2.0,3.0,1.0,Delivery took way too long.,Negative,28.1,34.2,Clear
100655,2023-07-14,17:48:00,17,Food Not Delivered,Credit Card,4887.0,Vivaan Rao,Patna,128.0,Tasty Hub,Lucknow,Mughlai,,249.0,0.0,0.0,,,12.45,261.45,4.0,4.0,3.0,Great food and fast delivery!,Positive,,,
100656,2024-05-15,08:15:00,52,Delivered Late,Wallet,4771.0,Chaitaly Ravel,Guwahati,937.0,Blue Grill,Hyderabad,Burgers,,417.0,49.0,0.0,,,20.85,486.85,2.0,2.0,2.0,Order was incomplete.,Negative,,,
100657,2023-01-10,15:38:00,39,Cancelled,Net Banking,8156.0,Bina Bhat,Jaipur,675.0,Spicy Hub,Chandigarh,Sushi,,321.0,30.0,0.0,,,16.05,367.05,,,,,,,,
100658,2023-01-07,17:39:00,79,Delivered Late,Debit Card,9208.0,Qarin Kale,Visakhapatnam,1083.0,Golden Kitchen,Pune,Healthy Food,,709.0,40.0,0.0,,,35.45,784.45,1.0,1.0,2.0,Order was incomplete.,Negative,19.7,0.9,Clear
100659,2024-02-03,14:53:00,36,Delivered,Debit Card,4028.0,Chasmum Thaman,Chandigarh,1176.0,Spicy Bites,Bengaluru,Burgers,,580.0,0.0,290.0,ZOMSVXDW,Weekend Bonanza,29.0,319.0,,,,,,25.2,3.0,Clear
100660,2023-09-27,19:17:00,31,Cancelled,Net Banking,8427.0,Falak Purohit,Chennai,1011.0,Blue Grill,Bhubaneswar,Street Food,,429.0,0.0,0.0,,,21.45,450.45,,,,,,,,
100661,2023-08-13,20:35:00,45,Food Not Delivered,Debit Card,4171.0,Zayan Guha,Indore,894.0,Curry Cafe,Jaipur,Healthy Food,,318.0,30.0,0.0,,,15.9,363.9,,,,,,,,
100662,2024-09-22,14:48:00,37,Delivered,Cash on Delivery,10986.0,Edhitha Palla,Lucknow,394.0,Royal Point,Guwahati,Sushi,,439.0,40.0,0.0,,,21.95,500.95,5.0,5.0,4.0,Best biryani in town!,Positive,25.7,0.0,Foggy
100662,2024-09-22,14:48:00,37,Delivered,Cash on Delivery,10986.0,Edhitha Palla,Lucknow,394.0,Royal Point,Guwahati,Sushi,,439.0,40.0,0.0,,,21.95,500.95,5.0,5.0,4.0,Best biryani in town!,Positive,57.8,176.7,Clear
100663,2023-03-16,20:03:00,30,Delivered,Net Banking,10528.0,Lakshmi Narang,Chandigarh,1068.0, Royal Hub  ,Raipur,South Indian,,282.0,25.0,70.5,ZOM9TQC1,Late Night Cravings,14.1,250.6,4.0,5.0,3.0,Packaging was excellent and food was hot.,Positive,30.0,14.2,Humid
100663,2023-03-16,20:03:00,30,Delivered,Net Banking,10528.0,Lakshmi Narang,Chandigarh,1068.0, Royal Hub  ,Raipur,South Indian,,282.0,25.0,70.5,ZOM9TQC1,Late Night Cravings,14.1,250.6,4.0,5.0,3.0,Packaging was excellent and food was hot.,Positive,29.3,6.7,Humid
100663,2023-03-16,20:03:00,30,Delivered,Net Banking,10528.0,Lakshmi Narang,Chandigarh,1068.0, Royal Hub  ,Raipur,South Indian,,282.0,25.0,70.5,ZOM9TQC1,Late Night Cravings,14.1,250.6,4.0,5.0,3.0,Packaging was excellent and food was hot.,Positive,30.9,3.9,Cloudy
100664,2024-08-04,03:44:00,33,Delivered,Credit Card,3511.0,Yashica Chandran,Kochi,29.0,Curry Grill,Bhopal,Fast Food,,710.0,20.0,0.0,,,35.5,765.5,2.0,3.0,2.0,Very disappointed with the service.,Negative,,,
100665,2024-09-07,21:42:00,28,Delivered,Credit Card,3705.0,Chatresh Kapur,Nagpur,233.0,Grand Hub,Bhubaneswar,Thai,,592.0,25.0,0.0,,,29.6,646.6,4.0,6.0,3.0,Best biryani in town!,Positive,,,
100666,2023-02-01,11:09:00,36,Delivered,Cash on Delivery,3394.0,Arin Bedi,Chennai,206.0,Blue Bites,Jaipur,Burgers,,508.0,25.0,152.4,ZOM72K4N,Payday Delight,25.4,406.0,3.0,2.0,4.0,Average experience.,Neutral,14.1,7.2,Rainy
100667,2023-05-25,21:33:00,61,Delivered Late,Cash on Delivery,4249.0,Oviya Kothari,Nagpur,1081.0,Curry Point,Hyderabad,Street Food,,315.0,0.0,126.0,ZOMJUDWT,Monsoon Munchies,15.75,204.75,4.0,4.0,4.0,Amazing experience overall.,Positive,34.8,19.9,Clear
100668,2024-07-27,20:50:00,39,Food Not Delivered,UPI,10167.0,Orinder Khalsa,Coimbatore,597.0,Blue Treats,Vadodara,Mughlai,,133.0,20.0,53.2,ZOM17HQ0,Summer Splash,6.65,106.45,,,,,,,,
100669,2023-06-06,08:26:00,36,Delivered,Wallet,11678.0,Wazir Vyas,Bengaluru,299.0,Green House,Delhi,Pizza,,505.0,40.0,0.0,,,25.25,570.25,5.0,4.0,5.0,Delivery partner was very polite.,Positive,26.1,40.0,Rainy
100670,2024-03-14,11:16:00,33,Delivered,Debit Card,2286.0,Wishi Savant,Patna,1066.0,Spicy Kitchen,Kolkata,Street Food,,589.0,40.0,176.7,ZOM1UAHF,New User Special,29.45,481.75,4.0,3.0,3.0,Packaging was excellent and food was hot.,Positive,,,
100671,2023-04-22,09:28:00,37,Food Not Delivered,Net Banking,46.0,Falan Singh,Vadodara,904.0,Grand Grill,Indore,Italian,,356.0,25.0,0.0,,,17.8,398.8,5.0,5.0,5.0,Amazing experience overall.,Positive,32.9,0.0,Clear
100672,2023-03-23,15:01:00,39,Delivered,UPI,8681.0,Anamika Gera,Raipur,444.0,Curry Grill,Hyderabad,Seafood,,518.0,30.0,0.0,,,25.9,573.9,3.0,4.0,4.0,"Food was okay, nothing special.",Neutral,,,
100673,2024-04-07,02:44:00,24,Cancelled,Credit Card,1386.0,Onkar Chada,Bengaluru,1121.0,Royal Point,Visakhapatnam,Healthy Food,,343.0,30.0,34.3,ZOMGYKCZ,Monsoon Munchies,17.15,355.85,,,,,,36.3,19.5,Clear
100673,2024-04-07,02:44:00,24,Cancelled,Credit Card,1386.0,Onkar Chada,Bengaluru,1121.0,Royal Point,Visakhapatnam,Healthy Food,,343.0,30.0,34.3,ZOMGYKCZ,Monsoon Munchies,17.15,355.85,,,,,,30.9,6.9,Clear
100674,2024-08-26,21:50:00,26,Food Not Delivered,UPI,4907.0,Zaid Majumdar,Bhopal,503.0,Spicy Point,Bhubaneswar,North Indian,,486.0,25.0,0.0,,,24.3,535.3,2.0,2.0,1.0,Wrong item delivered.,Negative,,,
100675,2024-11-25,13:27:00,27,Delivered,Credit Card,11798.0,Aarnav Rama,Surat,828.0,Curry Bites,Lucknow,Sushi,,249.0,20.0,0.0,,,12.45,281.45,3.0,4.0,4.0,,Neutral,22.4,27.3,Humid
100676,2024-05-06,05:04:00,26,Cancelled,Net Banking,10701.0,Zayyan Baral,Bhopal,416.0,Green Bites,Kolkata,Continental,,389.0,30.0,0.0,,,19.45,438.45,,,,,,,,
100677,2023-08-26,10:12:00,60,Delivered Late,Cash on Delivery,3403.0,Nirja Sangha,Visakhapatnam,170.0,Grand Point,Coimbatore,Continental,,198.0,30.0,19.8,ZOM6BD11,Weekend Bonanza,9.9,218.1,4.0,4.0,3.0,Amazing experience overall.,Positive,,,
100678,2024-01-31,12:45:00,38,Cancelled,Debit Card,7203.0,ishita om,Chandigarh,338.0,Blue Hub,Delhi,Mughlai,,350.0,30.0,52.5,ZOMAQ7JK,Late Night Cravings,17.5,345.0,,,,,,,,
100679,2023-11-03,08:57:00,23,Delivered,Debit Card,9603.0,Girish Din,Chandigarh,1157.0,The House,Coimbatore,Continental,,390.0,20.0,0.0,,,19.5,429.5,3.0,3.0,3.0,Average experience.,Neutral,,,
100680,2024-10-25,19:10:00,37,Cancelled,Net Banking,10005.0,Pavani Dubey,Raipur,1100.0,Green Corner,Indore,Continental,,416.0,20.0,124.8,ZOMG6AB1,Mega Cashback Week,20.8,332.0,,,,,,,,
100681,2023-02-08,12:44:00,26,Food Not Delivered,Net Banking,4256.0,Arin Reddy,Coimbatore,990.0,Urban Corner,Indore,Burgers,,307.0,0.0,122.8,ZOMLV1NS,App Exclusive Deal,15.35,199.55,,,,,,,,
100682,2024-01-29,14:52:00,28,Cancelled,Credit Card,5964.0,Jasmit Kala,Bhubaneswar,451.0,Blue Cafe,Pune,Mexican,,252.0,0.0,0.0,,,12.6,264.6,,,,,,22.0,3.9,Cloudy
100682,2024-01-29,14:52:00,28,Cancelled,Credit Card,5964.0,Jasmit Kala,Bhubaneswar,451.0,Blue Cafe,Pune,Mexican,,252.0,0.0,0.0,,,12.6,264.6,,,,,,28.6,0.0,Cloudy
100682,2024-01-29,14:52:00,28,Cancelled,Credit Card,5964.0,Jasmit Kala,Bhubaneswar,451.0,Blue Cafe,Pune,Mexican,,252.0,0.0,0.0,,,12.6,264.6,,,,,,13.3,0.0,Clear
100683,2023-08-30,18:13:00,25,Delivered,Credit Card,6871.0,Sneha Raval,Raipur,448.0,Urban Point,Surat,North Indian,,734.0,30.0,146.8,ZOMTS3XV,Great Indian Food Fest,36.7,653.9,5.0,4.0,4.0,Delivery partner was very polite.,Positive,,,
100684,2024-10-08,20:44:00,26,Delivered,Wallet,9729.0,Urvi Goel,Lucknow,351.0,Curry Diner,Hyderabad,Pizza,,422.0,25.0,0.0,,,21.1,468.1,3.0,3.0,4.0,Average experience.,Neutral,20.8,28.4,Cloudy
100685,2024-01-08,19:02:00,26,Delivered,Wallet,10242.0,Widisha Sidhu,Chandigarh,673.0,Curry Bites,Nagpur,Sushi,,299.0,0.0,0.0,,,14.95,313.95,2.0,2.0,1.0,Wrong item delivered.,Negative,,,
100686,2024-10-13,13:45:00,37,Delivered,Debit Card,9309.0,Jyoti Natt,Vadodara,318.0,The House,Chandigarh,Biryani,,508.0,25.0,0.0,,,25.4,558.4,5.0,5.0,4.0,"Loved the taste, will order again.",Positive,26.5,2.2,Rainy
100686,2024-10-13,13:45:00,37,Delivered,Debit Card,9309.0,Jyoti Natt,Vadodara,318.0,The House,Chandigarh,Biryani,,508.0,25.0,0.0,,,25.4,558.4,5.0,5.0,4.0,"Loved the taste, will order again.",Positive,22.7,25.1,Clear
100686,2024-10-13,13:45:00,37,Delivered,Debit Card,9309.0,Jyoti Natt,Vadodara,318.0,The House,Chandigarh,Biryani,,508.0,25.0,0.0,,,25.4,558.4,5.0,5.0,4.0,"Loved the taste, will order again.",Positive,24.8,27.5,Foggy
100687,2023-10-31,13:06:00,39,Delivered,Cash on Delivery,5846.0,Ekta Vyas,Guwahati,,,,,,359.0,40.0,0.0,,,17.95,416.95,4.0,3.0,3.0,Packaging was excellent and food was hot.,Positive,,,
100688,2024-07-17,15:00:00,25,Cancelled,Credit Card,9950.0,Ikshita Mani,Patna,632.0,The Point,Nagpur,Street Food,,498.0,30.0,49.8,ZOM8J566,Payday Delight,24.9,503.1,,,,,,26.3,0.0,Cloudy
100689,2024-07-18,17:17:00,26,Cancelled,Credit Card,3073.0,Sudiksha Chada,Nashik,187.0,Curry House,Guwahati,Healthy Food,,467.0,40.0,0.0,,,23.35,530.35,,,,,,,,
100690,2024-08-03,20:23:00,41,Cancelled,Credit Card,6511.0,Ranbir Chaudhari,Bombay,1129.0,Blue House,Indore,Desserts,,514.0,0.0,0.0,,,25.7,539.7,,,,,,,,
100691,2024-01-31,22:38:00,62,Delivered Late,Wallet,6742.0,Reva Radhakrishnan,Jaipur,601.0,Spicy Kitchen,Lucknow,Street Food,,444.0,30.0,88.8,ZOMH1BSF,Monsoon Munchies,22.2,407.4,4.0,5.0,4.0,Great food and fast delivery!,Positive,18.5,21.6,Rainy
100691,2024-01-31,22:38:00,62,Delivered Late,Wallet,6742.0,Reva Radhakrishnan,Jaipur,601.0,Spicy Kitchen,Lucknow,Street Food,,444.0,30.0,88.8,ZOMH1BSF,Monsoon Munchies,22.2,407.4,4.0,5.0,4.0,Great food and fast delivery!,Positive,9.9,0.0,Humid
100691,2024-01-31,22:38:00,62,Delivered Late,Wallet,6742.0,Reva Radhakrishnan,Jaipur,601.0,Spicy Kitchen,Lucknow,Street Food,,444.0,30.0,88.8,ZOMH1BSF,Monsoon Munchies,22.2,407.4,4.0,5.0,4.0,Great food and fast delivery!,Positive,18.6,5.5,Clear
100692,2023-07-16,11:15:00,31,Delivered,Cash on Delivery,5664.0,Urvi Sabharwal,Guwahati,1177.0,The Cafe,Chennai,South Indian,,295.0,40.0,147.5,ZOM6SYNB,First Order Free Delivery,14.75,202.25,,,,,,28.5,280.1,Foggy
100692,2023-07-16,11:15:00,31,Delivered,Cash on Delivery,5664.0,Urvi Sabharwal,Guwahati,1177.0,The Cafe,Chennai,South Indian,,295.0,40.0,147.5,ZOM6SYNB,First Order Free Delivery,14.75,202.25,,,,,,29.4,55.5,Rainy
100693,2023-11-17,13:50:00,27,Delivered,Credit Card,5315.0,Prisha Sant,Indore,471.0,Grand Cafe,Jaipur,South Indian,,503.0,40.0,50.3,ZOM19Y9G,Payday Delight,25.15,517.85,5.0,4.0,5.0,"Loved the taste, will order again.",Positive,21.0,0.0,Foggy
100694,2024-04-21,12:30:00,16,Delivered,Debit Card,359.0,Sanaya Rama,Surat,1088.0,Spicy Kitchen,Chandigarh,Pizza,,387.0,49.0,0.0,,,19.35,455.35,5.0,4.0,5.0,Best biryani in town!,Positive,38.1,12.9,Rainy
100695,2024-02-20,14:51:00,23,Delivered,Cash on Delivery,8090.0,Gunbir Batra,Visakhapatnam,484.0,Green Kitchen,Bengaluru,Mughlai,,421.0,20.0,0.0,,,21.05,462.05,4.0,4.0,4.0,"Loved the taste, will order again.",Positive,,,
100696,2024-01-20,09:24:00,78,Delivered Late,UPI,8220.0,Amruta Garg,Delhi,699.0,Grand Point,Bhubaneswar,Chinese,,169.0,49.0,67.6,ZOM6ELGA,First Order Free Delivery,8.45,158.85,5.0,4.0,4.0,,Positive,16.6,1.0,Cloudy
100697,2023-09-17,12:23:00,29,Delivered,Credit Card,5454.0,Indrajit Borde,Bhopal,1173.0,Curry Kitchen,Ahmedabad,Mughlai,,413.0,40.0,206.5,ZOMPN5KJ,Republic Day Offer,20.65,267.15,5.0,5.0,5.0,"Loved the taste, will order again.",Positive,26.4,0.0,Foggy
100698,2024-06-27,13:28:00,56,Cancelled,Wallet,787.0,Pranav Basu,Ludhiana,243.0,Tasty Grill,Vadodara,Seafood,,331.0,25.0,132.4,ZOM2UW7K,Republic Day Offer,16.55,240.15,,,,,,,,
100699,2024-08-20,04:59:00,31,Delivered,Net Banking,1376.0,Ridhi Dave,Visakhapatnam,959.0,Green Corner,Chandigarh,Sushi,,348.0,49.0,0.0,,,17.4,414.4,,5.0,5.0,"Loved the taste, will order again.",Positive,27.7,65.9,Rainy
100700,2023-07-21,13:10:00,34,Delivered,Debit Card,4852.0,Yadavi Maharaj,Coimbatore,138.0,Green Hub,Hyderabad,Thai,,484.0,25.0,0.0,,,24.2,,1.0,1.0,1.0,Wrong item delivered.,Negative,32.2,0.0,Clear
100701,2023-06-22,18:45:00,36,Delivered,Net Banking,4277.0,Faraj Saran,Ludhiana,1079.0,Blue Point,Bhopal,Bakery,,537.0,20.0,134.25,ZOMZ1DCT,Weekend Bonanza,26.85,449.6,4.0,3.0,4.0,,Positive,30.7,86.5,Humid
100702,2024-12-23,18:08:00,38,Delivered,Cash on Delivery,1240.0,Neha Atwal,Chandigarh,147.0,Blue Treats,Bhopal,Street Food,,501.0,40.0,0.0,,,25.05,566.05,4.0,3.0,5.0,Amazing experience overall.,Positive,,,
100703,2024-04-29,20:42:00,33,Delivered,Wallet,8495.0,Girindra Shanker,Kochi,862.0,Urban Kitchen,Coimbatore,Continental,,483.0,49.0,0.0,,,24.15,556.15,2.0,3.0,3.0,Delivery took way too long.,Negative,35.8,1.0,Clear
100703,2024-04-29,20:42:00,33,Delivered,Wallet,8495.0,Girindra Shanker,Kochi,862.0,Urban Kitchen,Coimbatore,Continental,,483.0,49.0,0.0,,,24.15,556.15,2.0,3.0,3.0,Delivery took way too long.,Negative,33.8,26.3,Cloudy
100703,2024-04-29,20:42:00,33,Delivered,Wallet,8495.0,Girindra Shanker,Kochi,862.0,Urban Kitchen,Coimbatore,Continental,,483.0,49.0,0.0,,,24.15,556.15,2.0,3.0,3.0,Delivery took way too long.,Negative,30.3,2.1,Cloudy
100704,2024-10-01,18:09:00,31,Delivered,Debit Card,1976.0,Aahana Agarwal,Chandigarh,733.0,Golden Grill,Raipur,Thai,,415.0,40.0,0.0,,,20.75,475.75,3.0,2.0,2.0,"Food was okay, nothing special.",Neutral,28.1,40.1,Rainy
100705,2024-06-18,21:31:00,20,Delivered,Credit Card,1952.0,Aradhana Puri,Hyderabad,396.0,Spicy Treats,Mumbai,Healthy Food,,476.0,25.0,0.0,,,23.8,524.8,5.0,5.0,5.0,Amazing experience overall.,Positive,,,
100706,2023-12-05,14:48:00,43,Delivered,Net Banking,9740.0,Sara Chahal,Bhopal,62.0,Green Diner,Visakhapatnam,Continental,,496.0,25.0,198.4,ZOM36WMG,Late Night Cravings,24.8,347.4,,,,,,36.0,0.0,Humid
100707,2023-05-30,13:44:00,32,Delivered,Credit Card,1318.0,Lucky Rana,Visakhapatnam,381.0,Green Cafe,Bengaluru,Fast Food,,498.0,20.0,0.0,,,24.9,,1.0,1.0,2.0,Food arrived cold and late.,Negative,24.5,12.0,Rainy
100708,2023-12-17,12:04:00,49,Delivered Late,Debit Card,3709.0,Peter Tak,Chandigarh,521.0,Blue House,Delhi,Street Food,,460.0,20.0,138.0,ZOMDE2A6,Summer Splash,23.0,365.0,5.0,5.0,4.0,,Positive,,,
100709,2023-11-25,11:54:00,48,Delivered Late,Credit Card,5006.0,Lekha Tailor,Guwahati,818.0,Green Treats,Indore,Biryani,,513.0,20.0,0.0,,,25.65,558.65,5.0,5.0,4.0,,Positive,24.6,42.2,Foggy
100710,2023-02-25,13:02:00,39,Food Not Delivered,Wallet,5331.0,Champak Dugar,Surat,299.0,Green House,Delhi,Pizza,,474.0,30.0,0.0,,,23.7,527.7,5.0,5.0,5.0,Best biryani in town!,Positive,14.8,2.3,Humid
100711,2024-08-02,16:57:00,29,Cancelled,Credit Card,6686.0,Ekalinga Deshmukh,Lucknow,1146.0,Golden Cafe,Lucknow,Healthy Food,,445.0,0.0,89.0,ZOMN0EB8,Mega Cashback Week,22.25,378.25,,,,,,,,
100712,2023-06-22,12:26:00,15,Delivered,Net Banking,9291.0, Ryan Bava  ,Ludhiana,37.0,Urban Cafe,Vadodara,Thai,,501.0,25.0,50.1,ZOMMMJAQ,App Exclusive Deal,25.05,500.95,3.0,3.0,4.0,"Food was okay, nothing special.",Neutral,25.8,1.2,Clear
100713,2023-06-15,08:23:00,35,Cancelled,Net Banking,11589.0,Tanveer Barman,Coimbatore,1105.0,Golden Bites,Jaipur,Sushi,,504.0,0.0,75.6,ZOM03ZYB,First Order Free Delivery,25.2,453.6,,,,,,,,
